SaleID,Product,Date,Price,covid_cases
Sale_28910,Gift_D,2021-04-14T13:04:00.0,39.8,1.0
Sale_28911,Gift_E,2021-04-14T13:18:00.0,10.0,1.0
Sale_28912,Gift_E,2021-04-14T13:14:00.0,10.0,1.0
Sale_28913,Gift_E,2021-04-14T13:30:00.0,10.0,1.0
Sale_28914,Gift_E,2021-04-14T13:17:00.0,10.0,1.0
Sale_28915,Gift_E,2021-04-14T13:59:00.0,10.0,1.0
Sale_28916,Gift_E,2021-04-14T13:19:00.0,10.0,1.0
Sale_28917,Gift_E,2021-04-14T13:31:00.0,10.0,1.0
Sale_28918,Gift_E,2021-04-14T13:06:00.0,10.0,1.0
Sale_28919,Gift_E,2021-04-14T13:01:00.0,10.0,1.0
Sale_28920,Gift_E,2021-04-14T13:08:00.0,10.0,1.0
Sale_28921,Gift_E,2021-04-14T13:57:00.0,10.0,1.0
Sale_28922,Gift_F,2021-04-14T13:31:00.0,19.799999999999997,1.0
Sale_28923,Gift_F,2021-04-14T13:47:00.0,19.799999999999997,1.0
Sale_28924,Gift_F,2021-04-14T13:16:00.0,19.799999999999997,1.0
Sale_28925,Gift_F,2021-04-14T13:41:00.0,19.799999999999997,1.0
Sale_28926,Gift_F,2021-04-14T13:36:00.0,19.799999999999997,1.0
Sale_28927,Gift_F,2021-04-14T13:35:00.0,19.799999999999997,1.0
Sale_28928,Gift_G,2021-04-14T13:19:00.0,5.0,1.0
Sale_28929,Gift_G,2021-04-14T13:12:00.0,5.0,1.0
Sale_28930,Gift_G,2021-04-14T13:29:00.0,5.0,1.0
Sale_28931,Gift_G,2021-04-14T13:36:00.0,5.0,1.0
Sale_28932,Gift_G,2021-04-14T13:42:00.0,5.0,1.0
Sale_28933,Gift_G,2021-04-14T13:24:00.0,5.0,1.0
Sale_28934,Gift_G,2021-04-14T13:23:00.0,5.0,1.0
Sale_28935,Gift_H,2021-04-14T13:46:00.0,0.8,1.0
Sale_28936,Gift_H,2021-04-14T13:39:00.0,0.8,1.0
Sale_28937,Gift_H,2021-04-14T13:59:00.0,0.8,1.0
Sale_28938,Gift_H,2021-04-14T13:22:00.0,0.8,1.0
Sale_28939,Gift_H,2021-04-14T13:47:00.0,0.8,1.0
Sale_28940,Gift_H,2021-04-14T13:43:00.0,0.8,1.0
Sale_28941,Gift_H,2021-04-14T13:13:00.0,0.8,1.0
Sale_28942,Gift_H,2021-04-14T13:24:00.0,0.8,1.0
Sale_28943,Gift_H,2021-04-14T13:16:00.0,0.8,1.0
Sale_28944,Gift_H,2021-04-14T13:59:00.0,0.8,1.0
Sale_28945,Gift_H,2021-04-14T13:42:00.0,0.8,1.0
Sale_28946,Gift_H,2021-04-14T13:11:00.0,0.8,1.0
Sale_28947,Gift_H,2021-04-14T13:13:00.0,0.8,1.0
Sale_28948,Gift_H,2021-04-14T13:18:00.0,0.8,1.0
Sale_28949,Gift_H,2021-04-14T13:08:00.0,0.8,1.0
Sale_28950,Gift_I,2021-04-14T13:50:00.0,7.699999999999999,1.0
Sale_28951,Gift_I,2021-04-14T13:06:00.0,7.699999999999999,1.0
Sale_28952,Gift_I,2021-04-14T13:52:00.0,7.699999999999999,1.0
Sale_28953,Gift_I,2021-04-14T13:29:00.0,7.699999999999999,1.0
Sale_28954,Gift_I,2021-04-14T13:04:00.0,7.699999999999999,1.0
Sale_28955,Gift_I,2021-04-14T13:39:00.0,7.699999999999999,1.0
Sale_28956,Gift_I,2021-04-14T13:29:00.0,7.699999999999999,1.0
Sale_28957,Gift_I,2021-04-14T13:28:00.0,7.699999999999999,1.0
Sale_28958,Gift_I,2021-04-14T13:44:00.0,7.699999999999999,1.0
Sale_28959,Gift_I,2021-04-14T13:39:00.0,7.699999999999999,1.0
Sale_28960,Gift_J,2021-04-14T13:34:00.0,10.0,1.0
Sale_28961,Gift_J,2021-04-14T13:23:00.0,10.0,1.0
Sale_28962,Gift_J,2021-04-14T13:08:00.0,10.0,1.0
Sale_28963,Gift_J,2021-04-14T13:35:00.0,10.0,1.0
Sale_28964,Gift_J,2021-04-14T13:12:00.0,10.0,1.0
Sale_28965,Gift_J,2021-04-14T13:56:00.0,10.0,1.0
Sale_28966,Gift_J,2021-04-14T13:00:00.0,10.0,1.0
Sale_28967,Gift_J,2021-04-14T13:34:00.0,10.0,1.0
Sale_28968,Gift_J,2021-04-14T13:10:00.0,10.0,1.0
Sale_28969,Gift_J,2021-04-14T13:17:00.0,10.0,1.0
Sale_28970,Gift_J,2021-04-14T13:15:00.0,10.0,1.0
Sale_28971,Gift_J,2021-04-14T13:59:00.0,10.0,1.0
Sale_28972,Gift_J,2021-04-14T13:50:00.0,10.0,1.0
Sale_28973,Gift_J,2021-04-14T13:49:00.0,10.0,1.0
Sale_28974,Gift_J,2021-04-14T13:18:00.0,10.0,1.0
Sale_28975,Gift_J,2021-04-14T13:51:00.0,10.0,1.0
Sale_28976,Gift_A,2021-04-14T14:26:00.0,9.8,1.0
Sale_28977,Gift_B,2021-04-14T14:20:00.0,4.800000000000001,1.0
Sale_28978,Gift_B,2021-04-14T14:07:00.0,4.800000000000001,1.0
Sale_28979,Gift_B,2021-04-14T14:51:00.0,4.800000000000001,1.0
Sale_28980,Gift_B,2021-04-14T14:57:00.0,4.800000000000001,1.0
Sale_28981,Gift_B,2021-04-14T14:08:00.0,4.800000000000001,1.0
Sale_28982,Gift_B,2021-04-14T14:25:00.0,4.800000000000001,1.0
Sale_28983,Gift_B,2021-04-14T14:27:00.0,4.800000000000001,1.0
Sale_28984,Gift_B,2021-04-14T14:38:00.0,4.800000000000001,1.0
Sale_28985,Gift_B,2021-04-14T14:25:00.0,4.800000000000001,1.0
Sale_28986,Gift_B,2021-04-14T14:45:00.0,4.800000000000001,1.0
Sale_28987,Gift_C,2021-04-14T14:13:00.0,20.0,1.0
Sale_28988,Gift_C,2021-04-14T14:54:00.0,20.0,1.0
Sale_28989,Gift_C,2021-04-14T14:41:00.0,20.0,1.0
Sale_28990,Gift_C,2021-04-14T14:53:00.0,20.0,1.0
Sale_28991,Gift_C,2021-04-14T14:18:00.0,20.0,1.0
Sale_28992,Gift_C,2021-04-14T14:43:00.0,20.0,1.0
Sale_28993,Gift_C,2021-04-14T14:58:00.0,20.0,1.0
Sale_28994,Gift_C,2021-04-14T14:47:00.0,20.0,1.0
Sale_28995,Gift_C,2021-04-14T14:44:00.0,20.0,1.0
Sale_28996,Gift_C,2021-04-14T14:57:00.0,20.0,1.0
Sale_28997,Gift_C,2021-04-14T14:38:00.0,20.0,1.0
Sale_28998,Gift_C,2021-04-14T14:01:00.0,20.0,1.0
Sale_28999,Gift_C,2021-04-14T14:49:00.0,20.0,1.0
Sale_29000,Gift_D,2021-04-14T14:48:00.0,39.8,1.0
Sale_29001,Gift_D,2021-04-14T14:31:00.0,39.8,1.0
Sale_29002,Gift_D,2021-04-14T14:28:00.0,39.8,1.0
Sale_29003,Gift_D,2021-04-14T14:21:00.0,39.8,1.0
Sale_29004,Gift_D,2021-04-14T14:55:00.0,39.8,1.0
Sale_29005,Gift_D,2021-04-14T14:29:00.0,39.8,1.0
Sale_29006,Gift_D,2021-04-14T14:51:00.0,39.8,1.0
Sale_29007,Gift_D,2021-04-14T14:25:00.0,39.8,1.0
Sale_29008,Gift_D,2021-04-14T14:37:00.0,39.8,1.0
Sale_29009,Gift_D,2021-04-14T14:34:00.0,39.8,1.0
Sale_29010,Gift_D,2021-04-14T14:09:00.0,39.8,1.0
Sale_29011,Gift_D,2021-04-14T14:15:00.0,39.8,1.0
Sale_29012,Gift_D,2021-04-14T14:20:00.0,39.8,1.0
Sale_29013,Gift_D,2021-04-14T14:03:00.0,39.8,1.0
Sale_29014,Gift_D,2021-04-14T14:52:00.0,39.8,1.0
Sale_29015,Gift_D,2021-04-14T14:02:00.0,39.8,1.0
Sale_29016,Gift_D,2021-04-14T14:19:00.0,39.8,1.0
Sale_29017,Gift_E,2021-04-14T14:28:00.0,10.0,1.0
Sale_29018,Gift_E,2021-04-14T14:14:00.0,10.0,1.0
Sale_29019,Gift_E,2021-04-14T14:46:00.0,10.0,1.0
Sale_29020,Gift_E,2021-04-14T14:24:00.0,10.0,1.0
Sale_29021,Gift_E,2021-04-14T14:52:00.0,10.0,1.0
Sale_29022,Gift_E,2021-04-14T14:59:00.0,10.0,1.0
Sale_29023,Gift_E,2021-04-14T14:41:00.0,10.0,1.0
Sale_29024,Gift_E,2021-04-14T14:58:00.0,10.0,1.0
Sale_29025,Gift_E,2021-04-14T14:16:00.0,10.0,1.0
Sale_29026,Gift_E,2021-04-14T14:03:00.0,10.0,1.0
Sale_29027,Gift_E,2021-04-14T14:50:00.0,10.0,1.0
Sale_29028,Gift_F,2021-04-14T14:25:00.0,19.799999999999997,1.0
Sale_29029,Gift_F,2021-04-14T14:27:00.0,19.799999999999997,1.0
Sale_29030,Gift_F,2021-04-14T14:29:00.0,19.799999999999997,1.0
Sale_29031,Gift_F,2021-04-14T14:09:00.0,19.799999999999997,1.0
Sale_29032,Gift_F,2021-04-14T14:30:00.0,19.799999999999997,1.0
Sale_29033,Gift_F,2021-04-14T14:51:00.0,19.799999999999997,1.0
Sale_29034,Gift_G,2021-04-14T14:15:00.0,5.0,1.0
Sale_29035,Gift_G,2021-04-14T14:53:00.0,5.0,1.0
Sale_29036,Gift_G,2021-04-14T14:34:00.0,5.0,1.0
Sale_29037,Gift_G,2021-04-14T14:21:00.0,5.0,1.0
Sale_29038,Gift_G,2021-04-14T14:05:00.0,5.0,1.0
Sale_29039,Gift_G,2021-04-14T14:50:00.0,5.0,1.0
Sale_29040,Gift_G,2021-04-14T14:52:00.0,5.0,1.0
Sale_29041,Gift_H,2021-04-14T14:09:00.0,0.8,1.0
Sale_29042,Gift_H,2021-04-14T14:46:00.0,0.8,1.0
Sale_29043,Gift_H,2021-04-14T14:54:00.0,0.8,1.0
Sale_29044,Gift_H,2021-04-14T14:31:00.0,0.8,1.0
Sale_29045,Gift_H,2021-04-14T14:50:00.0,0.8,1.0
Sale_29046,Gift_H,2021-04-14T14:50:00.0,0.8,1.0
Sale_29047,Gift_H,2021-04-14T14:37:00.0,0.8,1.0
Sale_29048,Gift_H,2021-04-14T14:34:00.0,0.8,1.0
Sale_29049,Gift_H,2021-04-14T14:28:00.0,0.8,1.0
Sale_29050,Gift_H,2021-04-14T14:51:00.0,0.8,1.0
Sale_29051,Gift_H,2021-04-14T14:29:00.0,0.8,1.0
Sale_29052,Gift_H,2021-04-14T14:32:00.0,0.8,1.0
Sale_29053,Gift_H,2021-04-14T14:55:00.0,0.8,1.0
Sale_29054,Gift_H,2021-04-14T14:14:00.0,0.8,1.0
Sale_29055,Gift_I,2021-04-14T14:43:00.0,7.699999999999999,1.0
Sale_29056,Gift_I,2021-04-14T14:27:00.0,7.699999999999999,1.0
Sale_29057,Gift_I,2021-04-14T14:52:00.0,7.699999999999999,1.0
Sale_29058,Gift_I,2021-04-14T14:13:00.0,7.699999999999999,1.0
Sale_29059,Gift_I,2021-04-14T14:20:00.0,7.699999999999999,1.0
Sale_29060,Gift_I,2021-04-14T14:02:00.0,7.699999999999999,1.0
Sale_29061,Gift_I,2021-04-14T14:03:00.0,7.699999999999999,1.0
Sale_29062,Gift_I,2021-04-14T14:27:00.0,7.699999999999999,1.0
Sale_29063,Gift_I,2021-04-14T14:09:00.0,7.699999999999999,1.0
Sale_29064,Gift_J,2021-04-14T14:58:00.0,10.0,1.0
Sale_29065,Gift_J,2021-04-14T14:47:00.0,10.0,1.0
Sale_29066,Gift_J,2021-04-14T14:55:00.0,10.0,1.0
Sale_29067,Gift_J,2021-04-14T14:53:00.0,10.0,1.0
Sale_29068,Gift_J,2021-04-14T14:27:00.0,10.0,1.0
Sale_29069,Gift_J,2021-04-14T14:34:00.0,10.0,1.0
Sale_29070,Gift_J,2021-04-14T14:50:00.0,10.0,1.0
Sale_29071,Gift_J,2021-04-14T14:53:00.0,10.0,1.0
Sale_29072,Gift_J,2021-04-14T14:38:00.0,10.0,1.0
Sale_29073,Gift_J,2021-04-14T14:48:00.0,10.0,1.0
Sale_29074,Gift_J,2021-04-14T14:42:00.0,10.0,1.0
Sale_29075,Gift_J,2021-04-14T14:39:00.0,10.0,1.0
Sale_29076,Gift_J,2021-04-14T14:17:00.0,10.0,1.0
Sale_29077,Gift_J,2021-04-14T14:23:00.0,10.0,1.0
Sale_29078,Gift_J,2021-04-14T14:29:00.0,10.0,1.0
Sale_29079,Gift_A,2021-04-14T15:35:00.0,9.8,1.0
Sale_29080,Gift_B,2021-04-14T15:09:00.0,4.800000000000001,1.0
Sale_29081,Gift_B,2021-04-14T15:46:00.0,4.800000000000001,1.0
Sale_29082,Gift_B,2021-04-14T15:52:00.0,4.800000000000001,1.0
Sale_29083,Gift_B,2021-04-14T15:08:00.0,4.800000000000001,1.0
Sale_29084,Gift_B,2021-04-14T15:50:00.0,4.800000000000001,1.0
Sale_29085,Gift_B,2021-04-14T15:55:00.0,4.800000000000001,1.0
Sale_29086,Gift_B,2021-04-14T15:41:00.0,4.800000000000001,1.0
Sale_29087,Gift_B,2021-04-14T15:54:00.0,4.800000000000001,1.0
Sale_29088,Gift_B,2021-04-14T15:14:00.0,4.800000000000001,1.0
Sale_29089,Gift_C,2021-04-14T15:52:00.0,20.0,1.0
Sale_29090,Gift_C,2021-04-14T15:45:00.0,20.0,1.0
Sale_29091,Gift_C,2021-04-14T15:58:00.0,20.0,1.0
Sale_29092,Gift_C,2021-04-14T15:37:00.0,20.0,1.0
Sale_29093,Gift_C,2021-04-14T15:14:00.0,20.0,1.0
Sale_29094,Gift_C,2021-04-14T15:01:00.0,20.0,1.0
Sale_29095,Gift_C,2021-04-14T15:10:00.0,20.0,1.0
Sale_29096,Gift_C,2021-04-14T15:27:00.0,20.0,1.0
Sale_29097,Gift_C,2021-04-14T15:47:00.0,20.0,1.0
Sale_29098,Gift_C,2021-04-14T15:54:00.0,20.0,1.0
Sale_29099,Gift_C,2021-04-14T15:35:00.0,20.0,1.0
Sale_29100,Gift_C,2021-04-14T15:41:00.0,20.0,1.0
Sale_29101,Gift_D,2021-04-14T15:05:00.0,39.8,1.0
Sale_29102,Gift_D,2021-04-14T15:54:00.0,39.8,1.0
Sale_29103,Gift_D,2021-04-14T15:14:00.0,39.8,1.0
Sale_29104,Gift_D,2021-04-14T15:18:00.0,39.8,1.0
Sale_29105,Gift_D,2021-04-14T15:27:00.0,39.8,1.0
Sale_29106,Gift_D,2021-04-14T15:15:00.0,39.8,1.0
Sale_29107,Gift_D,2021-04-14T15:21:00.0,39.8,1.0
Sale_29108,Gift_D,2021-04-14T15:24:00.0,39.8,1.0
Sale_29109,Gift_D,2021-04-14T15:25:00.0,39.8,1.0
Sale_29110,Gift_D,2021-04-14T15:33:00.0,39.8,1.0
Sale_29111,Gift_D,2021-04-14T15:47:00.0,39.8,1.0
Sale_29112,Gift_D,2021-04-14T15:15:00.0,39.8,1.0
Sale_29113,Gift_D,2021-04-14T15:53:00.0,39.8,1.0
Sale_29114,Gift_D,2021-04-14T15:32:00.0,39.8,1.0
Sale_29115,Gift_D,2021-04-14T15:16:00.0,39.8,1.0
Sale_29116,Gift_D,2021-04-14T15:55:00.0,39.8,1.0
Sale_29117,Gift_E,2021-04-14T15:48:00.0,10.0,1.0
Sale_29118,Gift_E,2021-04-14T15:35:00.0,10.0,1.0
Sale_29119,Gift_E,2021-04-14T15:49:00.0,10.0,1.0
Sale_29120,Gift_E,2021-04-14T15:46:00.0,10.0,1.0
Sale_29121,Gift_E,2021-04-14T15:49:00.0,10.0,1.0
Sale_29122,Gift_E,2021-04-14T15:17:00.0,10.0,1.0
Sale_29123,Gift_E,2021-04-14T15:33:00.0,10.0,1.0
Sale_29124,Gift_E,2021-04-14T15:22:00.0,10.0,1.0
Sale_29125,Gift_E,2021-04-14T15:38:00.0,10.0,1.0
Sale_29126,Gift_E,2021-04-14T15:56:00.0,10.0,1.0
Sale_29127,Gift_F,2021-04-14T15:31:00.0,19.799999999999997,1.0
Sale_29128,Gift_F,2021-04-14T15:22:00.0,19.799999999999997,1.0
Sale_29129,Gift_F,2021-04-14T15:35:00.0,19.799999999999997,1.0
Sale_29130,Gift_F,2021-04-14T15:10:00.0,19.799999999999997,1.0
Sale_29131,Gift_F,2021-04-14T15:43:00.0,19.799999999999997,1.0
Sale_29132,Gift_G,2021-04-14T15:13:00.0,5.0,1.0
Sale_29133,Gift_G,2021-04-14T15:24:00.0,5.0,1.0
Sale_29134,Gift_G,2021-04-14T15:16:00.0,5.0,1.0
Sale_29135,Gift_G,2021-04-14T15:24:00.0,5.0,1.0
Sale_29136,Gift_G,2021-04-14T15:25:00.0,5.0,1.0
Sale_29137,Gift_G,2021-04-14T15:25:00.0,5.0,1.0
Sale_29138,Gift_H,2021-04-14T15:12:00.0,0.8,1.0
Sale_29139,Gift_H,2021-04-14T15:13:00.0,0.8,1.0
Sale_29140,Gift_H,2021-04-14T15:32:00.0,0.8,1.0
Sale_29141,Gift_H,2021-04-14T15:18:00.0,0.8,1.0
Sale_29142,Gift_H,2021-04-14T15:35:00.0,0.8,1.0
Sale_29143,Gift_H,2021-04-14T15:24:00.0,0.8,1.0
Sale_29144,Gift_H,2021-04-14T15:03:00.0,0.8,1.0
Sale_29145,Gift_H,2021-04-14T15:57:00.0,0.8,1.0
Sale_29146,Gift_H,2021-04-14T15:07:00.0,0.8,1.0
Sale_29147,Gift_H,2021-04-14T15:07:00.0,0.8,1.0
Sale_29148,Gift_H,2021-04-14T15:20:00.0,0.8,1.0
Sale_29149,Gift_H,2021-04-14T15:50:00.0,0.8,1.0
Sale_29150,Gift_H,2021-04-14T15:36:00.0,0.8,1.0
Sale_29151,Gift_I,2021-04-14T15:08:00.0,7.699999999999999,1.0
Sale_29152,Gift_I,2021-04-14T15:42:00.0,7.699999999999999,1.0
Sale_29153,Gift_I,2021-04-14T15:50:00.0,7.699999999999999,1.0
Sale_29154,Gift_I,2021-04-14T15:25:00.0,7.699999999999999,1.0
Sale_29155,Gift_I,2021-04-14T15:46:00.0,7.699999999999999,1.0
Sale_29156,Gift_I,2021-04-14T15:03:00.0,7.699999999999999,1.0
Sale_29157,Gift_I,2021-04-14T15:50:00.0,7.699999999999999,1.0
Sale_29158,Gift_I,2021-04-14T15:39:00.0,7.699999999999999,1.0
Sale_29159,Gift_I,2021-04-14T15:36:00.0,7.699999999999999,1.0
Sale_29160,Gift_J,2021-04-14T15:40:00.0,10.0,1.0
Sale_29161,Gift_J,2021-04-14T15:48:00.0,10.0,1.0
Sale_29162,Gift_J,2021-04-14T15:52:00.0,10.0,1.0
Sale_29163,Gift_J,2021-04-14T15:35:00.0,10.0,1.0
Sale_29164,Gift_J,2021-04-14T15:22:00.0,10.0,1.0
Sale_29165,Gift_J,2021-04-14T15:52:00.0,10.0,1.0
Sale_29166,Gift_J,2021-04-14T15:30:00.0,10.0,1.0
Sale_29167,Gift_J,2021-04-14T15:50:00.0,10.0,1.0
Sale_29168,Gift_J,2021-04-14T15:43:00.0,10.0,1.0
Sale_29169,Gift_J,2021-04-14T15:41:00.0,10.0,1.0
Sale_29170,Gift_J,2021-04-14T15:39:00.0,10.0,1.0
Sale_29171,Gift_J,2021-04-14T15:10:00.0,10.0,1.0
Sale_29172,Gift_J,2021-04-14T15:15:00.0,10.0,1.0
Sale_29173,Gift_J,2021-04-14T15:09:00.0,10.0,1.0
Sale_29174,Gift_A,2021-04-14T16:58:00.0,9.8,0.0
Sale_29175,Gift_B,2021-04-14T16:43:00.0,4.800000000000001,0.0
Sale_29176,Gift_B,2021-04-14T16:12:00.0,4.800000000000001,0.0
Sale_29177,Gift_B,2021-04-14T16:33:00.0,4.800000000000001,0.0
Sale_29178,Gift_B,2021-04-14T16:06:00.0,4.800000000000001,0.0
Sale_29179,Gift_B,2021-04-14T16:30:00.0,4.800000000000001,0.0
Sale_29180,Gift_B,2021-04-14T16:04:00.0,4.800000000000001,0.0
Sale_29181,Gift_B,2021-04-14T16:48:00.0,4.800000000000001,0.0
Sale_29182,Gift_B,2021-04-14T16:12:00.0,4.800000000000001,0.0
Sale_29183,Gift_C,2021-04-14T16:44:00.0,20.0,0.0
Sale_29184,Gift_C,2021-04-14T16:20:00.0,20.0,0.0
Sale_29185,Gift_C,2021-04-14T16:45:00.0,20.0,0.0
Sale_29186,Gift_C,2021-04-14T16:36:00.0,20.0,0.0
Sale_29187,Gift_C,2021-04-14T16:45:00.0,20.0,0.0
Sale_29188,Gift_C,2021-04-14T16:35:00.0,20.0,0.0
Sale_29189,Gift_C,2021-04-14T16:37:00.0,20.0,0.0
Sale_29190,Gift_C,2021-04-14T16:57:00.0,20.0,0.0
Sale_29191,Gift_C,2021-04-14T16:45:00.0,20.0,0.0
Sale_29192,Gift_C,2021-04-14T16:29:00.0,20.0,0.0
Sale_29193,Gift_C,2021-04-14T16:50:00.0,20.0,0.0
Sale_29194,Gift_D,2021-04-14T16:23:00.0,39.8,0.0
Sale_29195,Gift_D,2021-04-14T16:09:00.0,39.8,0.0
Sale_29196,Gift_D,2021-04-14T16:23:00.0,39.8,0.0
Sale_29197,Gift_D,2021-04-14T16:54:00.0,39.8,0.0
Sale_29198,Gift_D,2021-04-14T16:46:00.0,39.8,0.0
Sale_29199,Gift_D,2021-04-14T16:07:00.0,39.8,0.0
Sale_29200,Gift_D,2021-04-14T16:13:00.0,39.8,0.0
Sale_29201,Gift_D,2021-04-14T16:47:00.0,39.8,0.0
Sale_29202,Gift_D,2021-04-14T16:06:00.0,39.8,0.0
Sale_29203,Gift_D,2021-04-14T16:09:00.0,39.8,0.0
Sale_29204,Gift_D,2021-04-14T16:06:00.0,39.8,0.0
Sale_29205,Gift_D,2021-04-14T16:55:00.0,39.8,0.0
Sale_29206,Gift_D,2021-04-14T16:42:00.0,39.8,0.0
Sale_29207,Gift_D,2021-04-14T16:13:00.0,39.8,0.0
Sale_29208,Gift_D,2021-04-14T16:32:00.0,39.8,0.0
Sale_29209,Gift_E,2021-04-14T16:20:00.0,10.0,0.0
Sale_29210,Gift_E,2021-04-14T16:09:00.0,10.0,0.0
Sale_29211,Gift_E,2021-04-14T16:52:00.0,10.0,0.0
Sale_29212,Gift_E,2021-04-14T16:34:00.0,10.0,0.0
Sale_29213,Gift_E,2021-04-14T16:43:00.0,10.0,0.0
Sale_29214,Gift_E,2021-04-14T16:01:00.0,10.0,0.0
Sale_29215,Gift_E,2021-04-14T16:10:00.0,10.0,0.0
Sale_29216,Gift_E,2021-04-14T16:21:00.0,10.0,0.0
Sale_29217,Gift_E,2021-04-14T16:36:00.0,10.0,0.0
Sale_29218,Gift_F,2021-04-14T16:55:00.0,19.799999999999997,0.0
Sale_29219,Gift_F,2021-04-14T16:40:00.0,19.799999999999997,0.0
Sale_29220,Gift_F,2021-04-14T16:22:00.0,19.799999999999997,0.0
Sale_29221,Gift_F,2021-04-14T16:07:00.0,19.799999999999997,0.0
Sale_29222,Gift_F,2021-04-14T16:29:00.0,19.799999999999997,0.0
Sale_29223,Gift_G,2021-04-14T16:58:00.0,5.0,0.0
Sale_29224,Gift_G,2021-04-14T16:24:00.0,5.0,0.0
Sale_29225,Gift_G,2021-04-14T16:12:00.0,5.0,0.0
Sale_29226,Gift_G,2021-04-14T16:26:00.0,5.0,0.0
Sale_29227,Gift_G,2021-04-14T16:53:00.0,5.0,0.0
Sale_29228,Gift_G,2021-04-14T16:50:00.0,5.0,0.0
Sale_29229,Gift_H,2021-04-14T16:48:00.0,0.8,0.0
Sale_29230,Gift_H,2021-04-14T16:25:00.0,0.8,0.0
Sale_29231,Gift_H,2021-04-14T16:44:00.0,0.8,0.0
Sale_29232,Gift_H,2021-04-14T16:47:00.0,0.8,0.0
Sale_29233,Gift_H,2021-04-14T16:47:00.0,0.8,0.0
Sale_29234,Gift_H,2021-04-14T16:08:00.0,0.8,0.0
Sale_29235,Gift_H,2021-04-14T16:13:00.0,0.8,0.0
Sale_29236,Gift_H,2021-04-14T16:06:00.0,0.8,0.0
Sale_29237,Gift_H,2021-04-14T16:39:00.0,0.8,0.0
Sale_29238,Gift_H,2021-04-14T16:25:00.0,0.8,0.0
Sale_29239,Gift_H,2021-04-14T16:55:00.0,0.8,0.0
Sale_29240,Gift_H,2021-04-14T16:01:00.0,0.8,0.0
Sale_29241,Gift_I,2021-04-14T16:42:00.0,7.699999999999999,0.0
Sale_29242,Gift_I,2021-04-14T16:31:00.0,7.699999999999999,0.0
Sale_29243,Gift_I,2021-04-14T16:43:00.0,7.699999999999999,0.0
Sale_29244,Gift_I,2021-04-14T16:53:00.0,7.699999999999999,0.0
Sale_29245,Gift_I,2021-04-14T16:48:00.0,7.699999999999999,0.0
Sale_29246,Gift_I,2021-04-14T16:45:00.0,7.699999999999999,0.0
Sale_29247,Gift_I,2021-04-14T16:41:00.0,7.699999999999999,0.0
Sale_29248,Gift_I,2021-04-14T16:52:00.0,7.699999999999999,0.0
Sale_29249,Gift_J,2021-04-14T16:17:00.0,10.0,0.0
Sale_29250,Gift_J,2021-04-14T16:26:00.0,10.0,0.0
Sale_29251,Gift_J,2021-04-14T16:44:00.0,10.0,0.0
Sale_29252,Gift_J,2021-04-14T16:56:00.0,10.0,0.0
Sale_29253,Gift_J,2021-04-14T16:52:00.0,10.0,0.0
Sale_29254,Gift_J,2021-04-14T16:37:00.0,10.0,0.0
Sale_29255,Gift_J,2021-04-14T16:36:00.0,10.0,0.0
Sale_29256,Gift_J,2021-04-14T16:48:00.0,10.0,0.0
Sale_29257,Gift_J,2021-04-14T16:53:00.0,10.0,0.0
Sale_29258,Gift_J,2021-04-14T16:51:00.0,10.0,0.0
Sale_29259,Gift_J,2021-04-14T16:44:00.0,10.0,0.0
Sale_29260,Gift_J,2021-04-14T16:38:00.0,10.0,0.0
Sale_29261,Gift_J,2021-04-14T16:41:00.0,10.0,0.0
Sale_29262,Gift_A,2021-04-14T17:04:00.0,9.8,1.0
Sale_29263,Gift_B,2021-04-14T17:07:00.0,4.800000000000001,1.0
Sale_29264,Gift_B,2021-04-14T17:24:00.0,4.800000000000001,1.0
Sale_29265,Gift_B,2021-04-14T17:12:00.0,4.800000000000001,1.0
Sale_29266,Gift_B,2021-04-14T17:30:00.0,4.800000000000001,1.0
Sale_29267,Gift_B,2021-04-14T17:32:00.0,4.800000000000001,1.0
Sale_29268,Gift_B,2021-04-14T17:01:00.0,4.800000000000001,1.0
Sale_29269,Gift_B,2021-04-14T17:18:00.0,4.800000000000001,1.0
Sale_29270,Gift_C,2021-04-14T17:11:00.0,20.0,1.0
Sale_29271,Gift_C,2021-04-14T17:48:00.0,20.0,1.0
Sale_29272,Gift_C,2021-04-14T17:49:00.0,20.0,1.0
Sale_29273,Gift_C,2021-04-14T17:03:00.0,20.0,1.0
Sale_29274,Gift_C,2021-04-14T17:19:00.0,20.0,1.0
Sale_29275,Gift_C,2021-04-14T17:22:00.0,20.0,1.0
Sale_29276,Gift_C,2021-04-14T17:12:00.0,20.0,1.0
Sale_29277,Gift_C,2021-04-14T17:30:00.0,20.0,1.0
Sale_29278,Gift_C,2021-04-14T17:30:00.0,20.0,1.0
Sale_29279,Gift_D,2021-04-14T17:33:00.0,39.8,1.0
Sale_29280,Gift_D,2021-04-14T17:51:00.0,39.8,1.0
Sale_29281,Gift_D,2021-04-14T17:38:00.0,39.8,1.0
Sale_29282,Gift_D,2021-04-14T17:14:00.0,39.8,1.0
Sale_29283,Gift_D,2021-04-14T17:15:00.0,39.8,1.0
Sale_29284,Gift_D,2021-04-14T17:24:00.0,39.8,1.0
Sale_29285,Gift_D,2021-04-14T17:10:00.0,39.8,1.0
Sale_29286,Gift_D,2021-04-14T17:10:00.0,39.8,1.0
Sale_29287,Gift_D,2021-04-14T17:33:00.0,39.8,1.0
